Store ID,Agent,Tenure,Payemnt Info [ System Rentals ] [ FoodHub ],Payemnt Info [ System Rentals ] [ Datman ],Mandate,System Type,Subscribed Tech,Gpin Status,Competitor Name,Number of Google Reviews,Any visible issue with the page?,Google Rating,Google page issue,Food Delivery platforms,Other POS Providers,Others,Avverage Online,Offline Online
820778,Hossam,5.1,6,17,Deactivated,APOS,APP,Unverified,OrderYoYo,59,No,3.2,,None visible,Order YOYO,,3,0
487,Ibrahim,14,21,25,Active,EPOS,APP,Verified,,423,No,3.1,,"Just Eat, Uber Eats",None,,4,0
6062,Kareem,10.3,10,20,Active,EPOS,None,Unverified,,2905,Yes,4.9,You have been blocked,None visible,None,,4,95
802807,Ibrahim,6.4,7,18,Active,EPOS,None,Unverified,action prompt,64,No,4,,"Just Eat, Deliveroo",Action prompt / Feed Me Online,,4,0
805956,Tarek,6.1,7,18,Deactivated,APOS,"PDQ, APP",Unverified,FMO,124,No,3.2,,Deliveroo,Others,,4,0
811833,Ibrahim,5.7,5,17,Deactivated,EPOS,None,Unverified,Street webdesign,814,No,4.7,,None visible,Others,Street-webdesign,4,0
843909,Kareem,4.4,0,0,Deactivated,APOS,None,Verified,,282,No,4.6,,"Uber Eats, Deliveroo",None,,4,0
844474,Kareem,4.4,0,0,Deactivated,APOS,None,Unverified,feed me online,34,No,4,,"Just Eat, Uber Eats",Action prompt / Feed Me Online,,4,0
800430,Hossam,6.7,2,12,Active,EPOS,"PDQ, APP, Third party integration",Unverified,BookyUp,188,No,3.7,,"Just Eat, Uber Eats, Deliveroo",Others,BookyUp,5,18
803579,Hossam,6.2,0,0,Active,APOS,"PDQ, APP",Unverified,FMO / ActionPrompt,35,No,3.7,,"Just Eat, Uber Eats, Deliveroo",Action prompt / Feed Me Online,,5,0
799372,Kareem,6.9,2,10,Active,APOS,APP,Unverified,,98,Yes,3.4,"Sorry, you have been blocked",Uber Eats,Others,KUKD.com,5,0
807249,Ibrahim,5.11,6,12,Deactivated,EPOS,None,Verified,,366,No,3.1,,None visible,None,,5,0
809305,Tarek,5.9,7,18,Active,APOS,PDQ,Unverified,not find,190,No,4.5,,Deliveroo,None,,5,18
811123,Tarek,5.7,0,0,Deactivated,EPOS,None,Verified,,23,No,3.1,,"Just Eat, Uber Eats",First Choice,,5,0
811922,Tarek,5.6,7,18,Active,APOS,None,Unverified,FMO,108,No,4.3,,Other,Others,,5,0
815531,Kareem,5.4,7,18,Active,APOS,None,Verified,,123,No,4,,"Just Eat, Uber Eats",None,,5,0
824773,Kareem,5,6,12,Active,APOS,APP,Verified,,231,No,4.7,,None visible,None,,5,0
835755,Kareem,4.6,6,17,Active,APOS,APP,Verified,,209,No,4,,"Just Eat, Uber Eats",Others,xpert pos,5,0
852054,Kareem,3.11,7,13,Active,APOS,PDQ,Verified,,419,No,4,,"Just Eat, Uber Eats, Deliveroo",None,,5,0
865986,Kareem,2.11,7,18,Active,APOS,APP,Verified,,79,No,46,,"Just Eat, Uber Eats",None,,5,0
817411,Ibrahim,5.3,6,12,Active,EPOS,None,Verified,,36,No,4.4,,None visible,None,,5,0
817873,Ibrahim,5.3,12,23,Deactivated,EPOS,None,Verified,,5,No,2.6,,"Just Eat, Uber Eats",None,,5,0
840138,Ibrahim,4.5,0,0,Active,APOS,PDQ,Verified,,75,No,4.8,,Just Eat,None,,5,0
492,Tarek,14,2,23,Active,EPOS,APP,Unverified,flipdish,375,No,4.7,,Deliveroo,None,,6,2
797046,Hossam,7.2,5,20,Active,EPOS,APP,Unverified,OrderYoYo,103,No,2.5,,"Just Eat, Uber Eats",Order YOYO,,6,0
802533,Hossam,6.4,6,15,Deactivated,APOS,None,Unverified,FMO / ActionPrompt,19,No,1.7,,None visible,Action prompt / Feed Me Online,,6,0
806902,Hossam,6,0,0,Deactivated,APOS,None,Unverified,OrderYoYo,175,No,3.6,,"Just Eat, Uber Eats",Order YOYO,,6,0
803103,Kareem,6.3,12,22,Active,EPOS,PDQ,Unverified,order sense,194,No,3,,Deliveroo,Order YOYO,,6,16
866603,Hossam,2.9,7,18,Active,APOS,"PDQ, APP",Verified,,227,No,3,,"Just Eat, Uber Eats, Deliveroo",None,,6,0
809932,Kareem,5.8,0,17,Deactivated,APOS,None,Unverified,order yoyo,91,No,4.1,,Just Eat,Order YOYO,,6,0
813960,Kareem,5.5,0,12,Deactivated,APOS,PDQ,Verified,,146,No,2,,None visible,None,,6,0
817828,Kareem,5.3,6,17,Active,APOS,None,Verified,,48,No,2.5,,"Just Eat, Deliveroo",None,,6,0
872910,Hossam,1.1,7,18,Active,APOS,APP,Unverified,Flipdish,789,No,4.1,,"Just Eat, Deliveroo",Others,Flipdish,6,0
820301,Kareem,5.2,5,8,Active,APOS,APP,Unverified,mealzo,227,No,3.1,,"Just Eat, Uber Eats",Melzo,,6,0
823834,Kareem,5,6,12,Active,APOS,"PDQ, APP, Third party integration",Verified,,89,No,4.7,,Just Eat,None,,6,14
838823,Kareem,4.5,0,0,Deactivated,APOS,None,Unverified,order yoyo,42,No,3.8,,"Just Eat, Uber Eats",Order YOYO,,6,0
840375,Kareem,4.5,0,0,Active,APOS,None,Unverified,order yoyo,76,No,4.3,,None visible,Order YOYO,,6,0
839245,Ibrahim,4.5,1,0,Active,EPOS,APP,Verified,,175,No,4,,Just Eat,None,,6,0
840402,Ibrahim,4.5,6,12,Active,APOS,"PDQ, APP",Verified,,108,No,4.9,,Deliveroo,None,,6,2
858823,Ibrahim,3.6,7,18,Active,APOS,APP,Verified,,58,Yes,3.9,permanently closed,Uber Eats,None,,6,0
860926,Ibrahim,3.4,0,0,Deactivated,APOS,None,Verified,,608,No,4.7,,"Just Eat, Deliveroo",None,,6,0
8837,Ibrahim,8,12,23,Active,EPOS,APP,Verified,,125,No,2.6,,"Just Eat, Uber Eats",None,,7,4
793578,Tarek,7.11,0,0,Deactivated,Web Only,None,Unverified,elipos,971,No,4.4,,"Just Eat, Uber Eats, Deliveroo",Others,elipos,7,0
797650,Hossam,7,12,17,Deactivated,APOS,None,Unverified,FMO / ActionPrompt,83,No,3.9,,"Just Eat, Uber Eats, Deliveroo",Action prompt / Feed Me Online,,7,0
797812,Hossam,7,12,22,Active,EPOS,None,Verified,,153,No,3.5,,"Just Eat, Uber Eats, Deliveroo",Action prompt / Feed Me Online,,7,0
799331,Ibrahim,6.9,7,18,Active,EPOS,None,Verified,,2200,No,3.4,,Uber Eats,None,,7,0
824684,Hossam,5,0,12,Active,APOS,PDQ,Unverified,OrderYoYo,137,No,4.4,,Uber Eats,Order YOYO,,7,13
795029,Kareem,7.6,6,12,Active,EPOS,"PDQ, APP",Unverified,Feedme Online,91,No,3.2,,Just Eat,Action prompt / Feed Me Online,,7,0
830891,Hossam,4.9,6,12,Active,APOS,PDQ,Unverified,Native website,383,No,4.7,,Uber Eats,None,,7,0
799765,Kareem,6.8,0,0,Active,APOS,APP,Verified,,134,No,4.4,,Deliveroo,None,,7,0
803547,Ibrahim,6.2,12,23,Active,EPOS,"PDQ, APP",Unverified,startbase ltd,103,No,4.2,,None visible,Others,startbase ltd,7,21
865531,Hossam,2.11,7,18,Active,APOS,None,Unverified,OrderE,86,No,4.6,,"Just Eat, Deliveroo",Others,OrderE,7,0
866374,Hossam,2.1,7,18,Active,APOS,None,Unverified,OrderYoYo,128,No,3.6,,"Just Eat, Uber Eats",Order YOYO,,7,0
812703,Tarek,5.6,7,18,Deactivated,APOS,None,Verified,,238,No,3.7,,"Just Eat, Uber Eats, Deliveroo",First Choice,,7,0
809794,Kareem,5.8,0,17,Deactivated,APOS,None,Verified,,375,No,4,,Just Eat,None,,7,0
812535,Ibrahim,5.6,12,23,Active,EPOS,APP,Verified,,11,No,4.3,,None visible,Others,WTP Media,7,1
824435,Kareem,5,6,12,Deactivated,APOS,PDQ,Unverified,feed me online,252,No,4.6,,"Just Eat, Uber Eats, Deliveroo",Action prompt / Feed Me Online,,7,0
856610,Kareem,3.7,12,18,Active,EPOS,Third party integration,Unverified,,161,No,3.3,,"Just Eat, Uber Eats, Deliveroo",None,,7,0
820328,Ibrahim,5.2,7,18,Active,EPOS,PDQ,Unverified,order yoyo,633,No,4.3,,"Just Eat, Uber Eats",Order YOYO,,7,0
838441,Ibrahim,4.5,0,0,Active,APOS,APP,Verified,,92,No,3.5,,"Just Eat, Uber Eats",Others,signsprint.co.uk,7,0
868303,Kareem,2.6,5,15,Active,EPOS,APP,Verified,,11,No,3,,Just Eat,None,,7,61
856412,Ibrahim,3.8,12,23,Deactivated,EPOS,APP,Verified,,141,No,3.6,,"Just Eat, Uber Eats",None,,7,0
860505,Ibrahim,3.4,7,18,Active,APOS,None,Unverified,action prompt ltd,103,No,3.7,,"Just Eat, Deliveroo",Action prompt / Feed Me Online,,7,0
865394,Ibrahim,2.11,0,0,Active,APOS,None,Verified,,33,No,4.2,,Deliveroo,None,,7,0
792978,Tarek,8.1,15,6,Active,APOS,PDQ,Unverified,feed me online,638,No,4.2,,"Just Eat, Deliveroo",Others,fmo,8,0
797804,Tarek,7,2,15,Active,APOS,APP,Unverified,melzo,316,No,3.6,,"Just Eat, Uber Eats, Deliveroo",Melzo,,8,0
799734,Tarek,6.8,12,23,Deactivated,EPOS,APP,Unverified,,4,Yes,4,shows as closed,None visible,None,,8,0
810970,Hossam,5.7,0,0,Deactivated,APOS,None,Not found,,,,,,Just Eat,None,,8,2
817133,Hossam,5.3,7,18,Active,APOS,"PDQ, APP",Not found,,,,,,"Just Eat, Uber Eats, Deliveroo",None,,8,4
820065,Hossam,5.2,12,23,Active,EPOS,None,Unverified,Wrong website,281,Yes,4.2,Wrong website,Just Eat,None,,8,0
792953,Kareem,8.2,0,0,Deactivated,EPOS,None,Verified,,118,No,3,,Uber Eats,None,,8,88
803157,Tarek,6.3,6,12,Active,APOS,None,Unverified,n/a,259,No,4.9,,Other,None,,8,0
798742,Kareem,6.1,10,15,Active,EPOS,APP,Verified,,178,No,3.8,,None visible,None,,8,10
852807,Hossam,3.11,0,0,Deactivated,Web Only,None,Unverified,,82,Yes,4.7,No website button,None visible,None,,8,0
808438,Ibrahim,5.1,2,12,Deactivated,EPOS,None,Verified,,136,No,4.2,,Just Eat,None,,8,0
854707,Hossam,3.9,12,23,Active,EPOS,"APP, Third party integration",Unverified,squaremeal,121,No,4.8,,None visible,None,squaremeal,8,27
810702,Tarek,5.7,0,0,Active,Web Only,APP,Unverified,order yoyo,281,No,3.7,,Just Eat,Order YOYO,,8,0
818024,Kareem,5.3,6,12,Active,APOS,APP,Verified,,66,No,4.2,,None visible,None,,8,0
816160,Ibrahim,5.4,0,17,Active,EPOS,None,Unverified,One Agency Limited,308,No,4,,None visible,Others,One Agency Limited,8,0
882972,Hossam,0.6,7,18,Active,APOS,PDQ,Unverified,,210,No,4.5,,"Just Eat, Uber Eats, Deliveroo",None,,8,1
886122,Hossam,0.3,12,23,Active,EPOS,None,Verified,,27,No,4.9,,"Just Eat, Uber Eats",None,,8,53
822087,Kareem,5.1,10,15,Active,APOS,None,Unverified,Unknown,264,No,4.1,,None visible,None,,8,0
858220,Kareem,3.6,7,18,Active,APOS,"APP, Third party integration",Not found,,,,,,Uber Eats,None,,8,17
844581,Ibrahim,4.4,0,0,Active,APOS,None,Verified,,126,No,4.2,,Uber Eats,Others,unknown,8,0
795087,Ibrahim,7.6,12,15,Deactivated,EPOS,None,Verified,,45,No,3.8,,"Just Eat, Uber Eats",None,,9,7
796792,Ibrahim,7.3,2,10,Active,EPOS,None,Verified,,172,No,3.7,,"Just Eat, Uber Eats",None,,9,0
796834,Ibrahim,7.2,7,18,Active,EPOS,APP,Unverified,Mealzo,43,No,4.7,,Just Eat,Melzo,,9,0
797261,Ibrahim,7.1,12,18,Active,EPOS,None,Unverified,ORDER YOYO,117,No,3.9,,"Just Eat, Uber Eats, Deliveroo",Order YOYO,,9,1
796325,Hossam,7.3,2,10,Active,APOS,Third party integration,Unverified,BookyUp,89,No,4.6,,"Just Eat, Uber Eats",None,,9,58
796680,Hossam,7.3,0,0,Deactivated,EPOS,None,Not found,,,,,,None visible,None,,9,44
798222,Ibrahim,6.11,0,0,Active,EPOS,APP,Unverified,Startbase LTD,534,No,4,,None visible,"Order YOYO, Others",,9,0
801800,Tarek,6.5,2,10,Active,APOS,"APP, Third party integration",Unverified,not found,11,No,2.7,,"Uber Eats, Deliveroo",None,,9,0
795637,Kareem,7.5,2,15,Active,APOS,APP,Unverified,ordery oyo,56,No,3.7,,Just Eat,Order YOYO,,9,0
804946,Tarek,6.2,0,0,Active,APOS,None,Verified,,38,No,3.4,,"Just Eat, Uber Eats, Deliveroo",First Choice,,9,0
797049,Kareem,7.2,6,10,Deactivated,APOS,None,Unverified,order yoyo,117,No,3.1,,None visible,Order YOYO,,9,0
837624,Hossam,4.5,0,0,Active,APOS,PDQ,Unverified,FMO / ActionPrompt,2,No,3,,"Just Eat, Uber Eats",Action prompt / Feed Me Online,,9,36
802241,Ibrahim,6.5,2,10,Active,EPOS,None,Unverified,EAT DIRECT,191,No,3.9,,"Just Eat, Uber Eats, Deliveroo","Order YOYO, Others",EAT DIRECT,9,0
847689,Hossam,4.2,6,12,Active,APOS,None,Verified,,310,No,4.4,,Uber Eats,None,,9,0
854425,Hossam,3.9,4,23,Active,EPOS,None,Unverified,Native website,165,No,4.3,,"Just Eat, Uber Eats, Deliveroo",None,,9,91
805456,Ibrahim,6.1,7,18,Active,EPOS,PDQ,Unverified,kukd,52,No,4,,Just Eat,Others,kukd,9,24
808741,Tarek,5.1,0,12,Active,APOS,Third party integration,Unverified,himself,0,No,0,,Other,Others,,9,0
815014,Kareem,5.5,0,17,Active,EPOS,None,Unverified,eatzy,194,No,3.7,,"Just Eat, Uber Eats, Deliveroo",Others,eatzy,9,0
868691,Hossam,2.5,7,18,Active,APOS,None,Unverified,Native website,51,No,4.3,,"Just Eat, Uber Eats",None,,9,0
812932,Ibrahim,5.6,0,0,Active,EPOS,APP,Not found,,,,,,"Just Eat, Uber Eats, Deliveroo",Others,,9,0
874415,Hossam,1.7,12,23,Active,EPOS,Third party integration,Verified,,156,No,4.6,,"Just Eat, Uber Eats",None,,9,53
824992,Kareem,5,6,12,Active,APOS,None,Unverified,feed me online,151,No,4.5,,"Just Eat, Uber Eats",Action prompt / Feed Me Online,,9,0
837458,Kareem,4.6,0,0,Active,APOS,APP,Unverified,order sense,138,No,4.8,,"Just Eat, Deliveroo",Others,order sense,9,0
845351,Kareem,4.3,6,12,Active,APOS,APP,Unverified,order yoyo,73,No,3.9,,"Other, None visible",Order YOYO,,9,1
858752,Kareem,3.6,0,0,Deactivated,APOS,None,Unverified,,87,No,3.9,,"Uber Eats, Other",None,,9,0
863745,Kareem,3.1,7,18,Deactivated,APOS,None,Unverified,,8,No,1.5,,None visible,None,,9,0
866283,Kareem,2.9,12,32,Active,EPOS,"PDQ, APP",Verified,,35,No,4.7,,Just Eat,None,,9,0
820921,Ibrahim,5.2,0,0,Deactivated,APOS,None,Unverified,Poshmeal.com,72,No,3.6,,"Just Eat, Uber Eats",None,,9,0
834809,Ibrahim,4.7,7,18,Active,APOS,None,Unverified,order yoyo,96,No,3.9,,Uber Eats,"Order YOYO, Melzo",,9,0
840980,Ibrahim,4.4,12,23,Active,EPOS,None,Unverified,order yoyo,176,No,3.8,,Just Eat,Order YOYO,,9,113
844966,Ibrahim,4.4,0,0,Deactivated,APOS,None,Verified,,173,No,4.7,,"Just Eat, Uber Eats",None,,9,0
848607,Ibrahim,4.2,12,18,Active,EPOS,"PDQ, APP",Unverified,order yoyo,114,No,3.8,,"Just Eat, Deliveroo",Order YOYO,,9,0
861154,Ibrahim,3.4,7,18,Active,APOS,APP,Verified,,7,No,3.3,,Just Eat,None,,9,0
863473,Ibrahim,3.3,7,18,Active,APOS,APP,Unverified,Zeekoi Enterprise Solutions.,134,No,3.6,,None visible,Others,Zeekoi Enterprise Solutions.,9,0
869503,Ibrahim,2.1,12,23,Active,EPOS,APP,Unverified,DOTECH,319,No,4.5,,None visible,Others,DOTECH,9,0
794483,Hossam,7.8,6,15,Active,APOS,APP,Verified,,15,No,3.5,,"Just Eat, Uber Eats, Deliveroo",None,,10,0
3217,Kareem,11.5,12,23,Active,EPOS,APP,Verified,,2100,No,4.2,,None visible,None,,10,14
9414,Tarek,8.8,12,17,Active,EPOS,None,Not found,,,,,,Other,None,,10,21
794356,Ibrahim,7.8,12,15,Deactivated,EPOS,None,Verified,,60,No,3.4,,"Just Eat, Deliveroo",None,,10,20
797263,Tarek,7.1,6,15,Active,APOS,None,Verified,,310,No,3.9,,"Just Eat, Uber Eats",None,,10,0
797602,Tarek,7,7,18,Deactivated,APOS,APP,Unverified,appy,121,No,4,,"Just Eat, Deliveroo",Others,,10,0
797491,Hossam,7.1,0,17,Active,APOS,PDQ,Verified,,86,No,1.4,,Just Eat,None,,10,0
797582,Hossam,7,7,18,Active,APOS,APP,Verified,,75,No,3.1,,Deliveroo,None,,10,0
812249,Hossam,5.6,0,12,Deactivated,APOS,PDQ,Verified,,546,No,4.6,,"Just Eat, Uber Eats",None,,10,0
794516,Kareem,7.8,6,15,Active,EPOS,None,Unverified,,74,Yes,4,This site can’t be reached,None visible,None,,10,0
796688,Kareem,7.3,12,23,Active,EPOS,"PDQ, APP",Unverified,dine order,239,No,3.4,,None visible,Dine Order / Kuick,,10,12
801096,Ibrahim,6.6,0,10,Active,EPOS,APP,Verified,,82,No,4,,"Just Eat, Uber Eats, Deliveroo",None,,10,0
805783,Kareem,6.1,5,17,Active,EPOS,Third party integration,Unverified,unknown,103,No,3.4,,Deliveroo,None,,10,1
805058,Ibrahim,6.2,6,15,Active,EPOS,APP,Unverified,pcs,519,No,4.4,,"Just Eat, Deliveroo",Others,pcs,10,0
809506,Tarek,5.9,12,22,Active,EPOS,None,Unverified,himself,657,No,4.5,,Deliveroo,None,,10,0
861515,Hossam,3.3,12,18,Active,EPOS,None,Unverified,zpos,2,No,5,,"Just Eat, Uber Eats",Others,zpos,10,0
864657,Hossam,3.1,7,18,Active,APOS,APP,Unverified,,128,Yes,4.6,Website not loading,"Just Eat, Uber Eats",None,,10,0
809682,Kareem,5.9,0,12,Active,APOS,APP,Unverified,chefonline,162,No,3.9,,Just Eat,Others,chefonline,10,0
810294,Ibrahim,5.8,12,23,Active,EPOS,PDQ,Unverified,order yoyo,123,No,4.2,,"Just Eat, Uber Eats, Deliveroo",Order YOYO,,10,79
873575,Hossam,1.9,7,18,Active,APOS,APP,Verified,,90,No,4.8,,Just Eat,None,,10,22
873803,Hossam,1.8,7,18,Active,APOS,None,Unverified,,7,No,1.6,,"Just Eat, Uber Eats",None,,10,0
874878,Hossam,1.6,7,18,Active,APOS,None,Verified,,27,No,4.2,,"Just Eat, Uber Eats",None,,10,0
884517,Hossam,0.4,12,23,Active,EPOS,Third party integration,Verified,,27,No,4.9,,"Just Eat, Uber Eats, Deliveroo",None,,10,90
866911,Kareem,2.9,5,5,Active,EPOS,Third party integration,Unverified,,44,No,3.8,,Uber Eats,None,fusion kitchen,10,114
817780,Ibrahim,5.3,12,22,Deactivated,EPOS,None,Unverified,ordere,129,No,3.9,,Just Eat,Others,ChefOnline Partner Restaurant,10,53
821364,Ibrahim,5.2,7,18,Active,APOS,APP,Verified,,371,No,4,,"Just Eat, Uber Eats",None,,10,0
824588,Ibrahim,5,12,23,Active,EPOS,PDQ,Not found,,,,,,"Just Eat, Uber Eats",None,,10,65
835189,Ibrahim,4.7,5,10,Active,APOS,None,Verified,,602,No,4.7,,Just Eat,None,,10,0
836020,Ibrahim,4.6,6,17,Active,APOS,APP,Unverified,dine order,51,No,4.2,,"Just Eat, Deliveroo","Dine Order / Kuick, Others",Grandfather,10,0
852885,Ibrahim,3.1,1,18,Active,APOS,None,Unverified,dine order,48,No,3.6,,"Just Eat, Uber Eats, Deliveroo",Dine Order / Kuick,,10,0
855905,Ibrahim,3.8,7,18,Active,APOS,None,Unverified,unknown,95,No,3.8,,"Just Eat, Uber Eats",Others,unknown,10,0
867703,Ibrahim,2.7,12,23,Active,EPOS,None,Verified,,1100,No,4.5,,Uber Eats,None,,10,0
868404,Ibrahim,2.6,12,23,Active,EPOS,None,Unverified,startbase ltd,144,No,4,,None visible,"Order YOYO, Others",startbase ltd,10,0
5842,Hossam,10.5,10,20,Active,EPOS,"PDQ, APP",Verified,,97,No,3.6,,"Just Eat, Deliveroo",None,,11,17
684,Ibrahim,14,0,10,Deactivated,EPOS,APP,Unverified,Diner Order,378,No,3.3,,Just Eat,Dine Order / Kuick,,11,0
794935,Hossam,7.6,6,17,Active,APOS,None,Verified,,54,No,3.8,,"Just Eat, Uber Eats, Deliveroo",None,,11,0
796665,Ibrahim,7.3,6,15,Active,EPOS,None,Unverified,CHESTERFIELD EATS LTD,149,No,2.3,,"Just Eat, Deliveroo",Others,CHESTERFIELD EATS LTD,11,1
798639,Ibrahim,6.1,6,15,Active,EPOS,None,Unverified,order yoyo,212,No,4,,"Just Eat, Uber Eats",Order YOYO,,11,0
799387,Ibrahim,6.9,2,12,Deactivated,EPOS,None,Unverified,Action Prompt Ltd,335,No,3.7,,"Just Eat, Uber Eats",Action prompt / Feed Me Online,,11,0
808962,Hossam,5.9,0,0,Active,EPOS,PDQ,Verified,,1,No,1,,"Just Eat, Uber Eats, Deliveroo",None,,11,23
810727,Hossam,5.7,0,22,Deactivated,EPOS,None,Verified,,96,No,3,,"Just Eat, Uber Eats, Deliveroo",None,,11,0
821151,Hossam,5.1,12,17,Active,EPOS,None,Verified,,118,No,3.8,,"Uber Eats, Deliveroo",None,,11,4
798186,Kareem,6.11,7,18,Active,APOS,Third party integration,Verified,,18,No,4,,"Uber Eats, Deliveroo",None,,11,21
799300,Kareem,6.9,12,17,Active,EPOS,"APP, Third party integration",Unverified,oorder yoyy,146,No,4.7,,Uber Eats,Order YOYO,,11,49
799488,Kareem,6.9,0,15,Active,APOS,APP,Unverified,ace food,216,No,3.9,,"Just Eat, Deliveroo",Others,ace food,11,0
836719,Hossam,4.6,12,18,Active,EPOS,None,Unverified,Native website,137,No,4,,"Just Eat, Uber Eats, Deliveroo",None,,11,0
801728,Ibrahim,6.6,5,5,Active,EPOS,None,Verified,,101,No,4.3,,"Just Eat, Uber Eats, Deliveroo",None,,11,0
839111,Hossam,4.5,12,22,Active,EPOS,None,Unverified,Ordering2Online,136,No,3.6,,"Just Eat, Uber Eats",Others,Ordering2Online,11,0
844417,Hossam,4.4,0,0,Active,Web Only,None,Verified,,85,No,4.5,,"Just Eat, Uber Eats",None,,11,0
808351,Tarek,5.1,2,12,Active,APOS,None,Unverified,himself,159,No,4.4,,"Just Eat, Deliveroo",Others,,11,0
809729,Tarek,5.9,0,0,Active,APOS,None,Verified,,15,No,3.5,,"Just Eat, Uber Eats",First Choice,,11,1
810474,Tarek,5.7,12,23,Active,APOS,PDQ,Unverified,order yoyo,130,No,3.3,,"Just Eat, Uber Eats, Deliveroo",Order YOYO,,11,16
813724,Tarek,5.5,2,17,Active,APOS,Third party integration,Unverified,none,644,No,4.5,,"Just Eat, Uber Eats, Deliveroo",None,,11,51
811208,Kareem,5.7,12,22,Active,EPOS,"PDQ, APP",Unverified,order yoyo,68,No,3,,Just Eat,Order YOYO,,11,0
816149,Kareem,5.4,0,22,Deactivated,EPOS,None,Unverified,unknown,321,No,4.5,,Just Eat,Order YOYO,,11,1
817650,Kareem,5.3,7,18,Active,APOS,PDQ,Unverified,order yoyo,242,No,3.3,,"Just Eat, Uber Eats, Deliveroo, Other",None,,11,0
809718,Ibrahim,5.9,0,12,Active,EPOS,None,Verified,,38,No,4.1,,"Just Eat, Uber Eats, Deliveroo",None,,11,0
871609,Hossam,2,7,18,Deactivated,APOS,None,Not found,,,,,,None visible,None,,11,0
